variant_id,method,cell_id,gold_verdict,gold_block,gold_R2_R3,gold_FD,pred_verdict,pred_block,pred_R2_R3,pred_FD,benchmark,trace_id,model,model_revision,backend,backend_version,binary_output_basis,severity_output_basis,fd_output_basis
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-094__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-094,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-094__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-094,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-094__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-094,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-094__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-094,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-094__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-094,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-095__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-095,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-095__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-095,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-095__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-095,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-095__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-095,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-095__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-095,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-095__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-095,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-098__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-098,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-098__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-098,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-098__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-098,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-098__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-098,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-098__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-098,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,APPWORLD__APPWORLD-NAT-098__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,APPWORLD,APPWORLD-NAT-098,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__05a4b9c0-48a7-436d-bde2-a8e7f575bfe3__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,05a4b9c0-48a7-436d-bde2-a8e7f575bfe3,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__05a4b9c0-48a7-436d-bde2-a8e7f575bfe3__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,05a4b9c0-48a7-436d-bde2-a8e7f575bfe3,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__05a4b9c0-48a7-436d-bde2-a8e7f575bfe3__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,05a4b9c0-48a7-436d-bde2-a8e7f575bfe3,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__05a4b9c0-48a7-436d-bde2-a8e7f575bfe3__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,05a4b9c0-48a7-436d-bde2-a8e7f575bfe3,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__05a4b9c0-48a7-436d-bde2-a8e7f575bfe3__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,05a4b9c0-48a7-436d-bde2-a8e7f575bfe3,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__05a4b9c0-48a7-436d-bde2-a8e7f575bfe3__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,05a4b9c0-48a7-436d-bde2-a8e7f575bfe3,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1cea977f-0736-4fc0-a761-cd8fc5fb8951__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1cea977f-0736-4fc0-a761-cd8fc5fb8951,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1cea977f-0736-4fc0-a761-cd8fc5fb8951__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1cea977f-0736-4fc0-a761-cd8fc5fb8951,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1cea977f-0736-4fc0-a761-cd8fc5fb8951__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1cea977f-0736-4fc0-a761-cd8fc5fb8951,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1cea977f-0736-4fc0-a761-cd8fc5fb8951__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1cea977f-0736-4fc0-a761-cd8fc5fb8951,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1cea977f-0736-4fc0-a761-cd8fc5fb8951__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1cea977f-0736-4fc0-a761-cd8fc5fb8951,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1cea977f-0736-4fc0-a761-cd8fc5fb8951__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1cea977f-0736-4fc0-a761-cd8fc5fb8951,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,1e62af3a-4cc5-4b8d-ab9d-a6693e675fcb,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
A2_P0_P1_ONLY,P0/P1 only,TAU3__254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,254ebdff-e1f1-42d1-a5b9-9c82a8f96fe8,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/icassp_ablation_results.json#/rows/2 + binary identity,Frozen artifact stores an aggregate R2/R3 ratio but no per-cell severity labels.,Analyzer/variant defines no first-divergence label output.
